Scheme Code,Scheme Name,Fund House,Category,Latest_NAV,Return_1Y,Return_3Y,Return_5Y,Expense_Ratio,Risk_Level,AUM_Cr
125192,Reliance Fixed Horizon Fund - XXIV - Series 25- Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.2784,28.35,49.52,70.51,0.9,Very High,38142.76
123054,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,0.69,22.35,145.53,2.46,Moderate,5731.71
123051,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.7249,0.07,45.0,83.59,2.34,Low,35483.33
123053,Reliance Fixed Horizon Fund - XXIV - Series 3-Dividend payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,33.14,42.33,94.95,0.33,Moderate,49777.21
123052,Reliance Fixed Horizon Fund - XXIV - Series 3-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.6467,27.28,64.31,85.89,1.85,Moderate,38967.72
123073,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,5.64,50.16,11.63,0.19,Moderate,47448.57
123072,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,15.0266,20.82,58.92,19.54,1.06,Moderate,21918.95
123071,Reliance Fixed Horizon Fund - XXIV - Series 4-Dividend payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,29.75,28.04,13.12,1.43,Moderate,24761.24
123070,Reliance Fixed Horizon Fund - XXIV - Series 4-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.8884,-3.26,37.75,118.83,2.41,Low,34199.29
123153,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,26.5,22.07,75.41,1.88,Low,32221.17
123151,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9811,-6.52,53.66,49.19,2.05,Moderate,4035.43
123152,Reliance Fixed Horizon Fund - XXIV - Series 5 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,17.9,40.69,10.29,0.62,High,36938.51
123150,Reliance Fixed Horizon Fund - XXIV - Series 5 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9048,1.87,73.69,13.49,1.91,Moderate,20661.35
123207,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,11.74,11.74,32.2,2.26,Moderate,7390.01
123205,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.2349,32.74,60.89,41.11,1.28,Low,1372.7
123206,Reliance Fixed Horizon Fund - XXIV - Series 6 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,3.9,13.16,103.12,1.69,High,27703.65
123208,Reliance Fixed Horizon Fund - XXIV - Series 6 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1584,12.99,55.8,92.77,0.55,High,7343.2
123212,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-3.01,25.49,74.05,2.3,Very High,5861.51
123211,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.27,32.18,65.83,99.73,2.49,Moderate,19243.62
123214,Reliance Fixed Horizon Fund - XXIV - Series 7 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,7.18,64.84,58.09,2.26,High,11317.14
123213,Reliance Fixed Horizon Fund - XXIV - Series 7 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1103,-2.42,5.97,62.65,0.97,Moderate,12228.86
123344,Reliance Fixed Horizon Fund - XXIV - Series 8-Direct Plan-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.2741,28.59,71.18,53.05,0.38,Low,3248.85
123342,Reliance Fixed Horizon Fund - XXIV - Series 8-Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-5.83,39.55,67.43,0.59,High,10480.07
123341,Reliance Fixed Horizon Fund - XXIV - Series 8-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.2032,17.49,46.8,21.97,1.09,Moderate,9272.54
123374,Reliance Fixed Horizon Fund - XXIV - Series 9 -Direct Plan -Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.2871,25.38,21.4,69.47,1.57,Low,18670.33
123373,Reliance Fixed Horizon Fund - XXIV - Series 9 -Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,1.01,32.02,56.02,1.59,Very High,26404.39
123372,Reliance Fixed Horizon Fund - XXIV - Series 9-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1016,-9.02,35.61,58.56,1.11,High,35603.81
125258,Reliance Fixed Horizon Fund - XXV - Series 1 -Direct Plan -Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,26.2,52.36,84.72,0.15,High,48403.62
125257,Reliance Fixed Horizon Fund - XXV - Series 1-Direct Plan -Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.6162,19.21,67.03,99.93,1.35,High,29552.12
125256,Reliance Fixed Horizon Fund - XXV - Series 1-Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,2.67,33.64,127.98,1.53,Low,16696.18
125255,Reliance Fixed Horizon Fund - XXV - Series 1-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.5271,23.24,69.75,60.1,2.48,High,16650.2
125934,Reliance Fixed Horizon Fund - XXV - Series 11 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1933,10.18,68.88,22.96,1.58,High,26230.05
125933,Reliance Fixed Horizon Fund - XXV - Series 11 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1141,30.66,58.2,115.59,2.29,Moderate,22831.56
125957,Reliance Fixed Horizon Fund - XXV - Series 12 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1795,23.0,74.57,63.58,2.24,Very High,7640.93
125956,Reliance Fixed Horizon Fund - XXV - Series 12 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,12.81,18.01,130.44,2.11,Moderate,37550.01
125954,Reliance Fixed Horizon Fund - XXV - Series 12 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1014,21.81,66.85,131.33,2.1,High,42696.93
126256,Reliance Fixed Horizon Fund - XXV - Series 13 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.1285,27.83,45.61,69.57,2.3,High,26039.72
126255,Reliance Fixed Horizon Fund - XXV - Series 13 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,26.68,64.89,122.16,1.29,High,49220.4
126254,Reliance Fixed Horizon Fund - XXV - Series 13 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0362,26.86,26.4,96.98,1.87,Very High,21118.97
126372,Reliance Fixed Horizon Fund - XXV - Series 14-Direct Plan -Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8223,14.37,26.42,75.7,1.0,Moderate,33594.72
126371,Reliance Fixed Horizon Fund - XXV - Series 14-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.7842,7.21,15.28,127.36,2.33,Low,19441.52
126486,Reliance Fixed Horizon Fund - XXV - Series 16 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,20.27,11.81,96.68,1.04,High,30883.37
126485,Reliance Fixed Horizon Fund - XXV - Series 16 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.094,17.21,51.91,27.48,0.95,Moderate,5695.02
126483,Reliance Fixed Horizon Fund - XXV - Series 16 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-6.78,62.49,16.96,1.43,Moderate,43301.21
126484,Reliance Fixed Horizon Fund - XXV - Series 16 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0073,-3.35,12.62,13.52,2.13,High,7048.3
126703,Reliance Fixed Horizon Fund - XXV - Series 17 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-5.31,23.07,44.84,0.61,Moderate,6498.09
126702,Reliance Fixed Horizon Fund - XXV - Series 17 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0662,17.42,38.4,16.16,0.91,Moderate,47370.57
126701,Reliance Fixed Horizon Fund - XXV - Series 17 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9818,-6.36,45.54,114.72,0.79,Moderate,6040.94
126891,Reliance Fixed Horizon Fund - XXV - Series 18 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0639,-9.8,50.79,15.19,1.03,Moderate,15629.64
126889,Reliance Fixed Horizon Fund - XXV - Series 18 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0279,26.65,24.7,97.91,0.25,High,40473.64
126932,Reliance Fixed Horizon Fund - XXV - Series 19 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,11.1432,6.74,5.44,33.65,1.21,Moderate,42775.25
126934,Reliance Fixed Horizon Fund - XXV - Series 19 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,3.55,63.87,101.98,2.05,Moderate,30550.16
126931,Reliance Fixed Horizon Fund - XXV - Series 19 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,11.1249,1.42,54.55,18.01,1.46,Moderate,41104.1
125310,Reliance Fixed Horizon Fund - XXV - Series 2 -Direct Plan -Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,18.2,41.25,104.13,2.44,High,20479.71
125309,Reliance Fixed Horizon Fund - XXV - Series 2-Direct Plan-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8717,23.78,45.49,17.8,0.6,High,10293.55
125312,Reliance Fixed Horizon Fund - XXV - Series 2-Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-6.3,10.3,26.33,1.53,Very High,27973.86
125311,Reliance Fixed Horizon Fund - XXV - Series 2-Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8197,31.71,27.06,60.48,0.31,Low,8084.04
126975,Reliance Fixed Horizon Fund - XXV - Series 20 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,12.0258,1.82,38.58,134.35,0.96,Low,47418.61
126977,Reliance Fixed Horizon Fund - XXV - Series 20 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,15.0849,15.01,49.92,98.92,1.08,Low,20220.2
126978,Reliance Fixed Horizon Fund - XXV - Series 20 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,11.9505,3.15,15.09,101.38,2.32,Moderate,12564.23
126976,Reliance Fixed Horizon Fund - XXV - Series 20 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.8256,-7.49,54.6,39.5,0.37,Moderate,21234.38
127069,Reliance Fixed Horizon Fund - XXV - Series 21 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-3.14,19.46,63.43,2.22,Moderate,13025.84
127067,Reliance Fixed Horizon Fund - XXV - Series 21 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0344,1.69,58.7,142.51,0.59,Moderate,2509.49
127068,Reliance Fixed Horizon Fund - XXV - Series 21 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-9.66,19.68,138.64,1.54,Moderate,41979.29
127066,Reliance Fixed Horizon Fund - XXV - Series 21 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9155,3.14,67.28,55.78,0.38,Low,22895.95
127081,Reliance Fixed Horizon Fund - XXV - Series 22 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-4.87,74.12,63.13,0.52,Moderate,33654.65
127083,Reliance Fixed Horizon Fund - XXV - Series 22 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0616,8.24,46.61,104.37,1.56,High,5452.61
127082,Reliance Fixed Horizon Fund - XXV - Series 22 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,13.97,61.62,38.43,1.63,Very High,9049.9
127080,Reliance Fixed Horizon Fund - XXV - Series 22 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9419,9.12,48.47,139.37,2.15,Moderate,15513.85
127242,Reliance Fixed Horizon Fund - XXV - Series 23 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-0.08,10.57,10.2,2.38,Very High,34661.12
127240,Reliance Fixed Horizon Fund - XXV - Series 23 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.5564,18.35,34.73,20.98,0.21,Moderate,17413.42
127241,Reliance Fixed Horizon Fund - XXV - Series 23 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-6.61,43.22,129.49,0.23,Moderate,39958.86
127239,Reliance Fixed Horizon Fund - XXV - Series 23 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.4278,33.01,67.05,121.3,1.47,Moderate,41605.95
127264,Reliance Fixed Horizon Fund - XXV - Series 24 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0105,-8.47,59.8,134.57,1.92,High,46661.27
127266,Reliance Fixed Horizon Fund - XXV - Series 24 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9758,15.11,67.62,114.03,0.52,High,31397.12
127360,Reliance Fixed Horizon Fund - XXV - Series 25 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,9.5,8.25,22.91,1.59,Moderate,40354.71
127362,Reliance Fixed Horizon Fund - XXV - Series 25 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.2454,-1.77,5.12,109.03,0.43,High,28205.67
127361,Reliance Fixed Horizon Fund - XXV - Series 25 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,12.56,40.86,103.92,0.55,Low,24565.91
127359,Reliance Fixed Horizon Fund - XXV - Series 25 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.0081,-3.97,19.72,15.67,1.88,Very High,35737.94
127538,Reliance Fixed Horizon Fund - XXV - Series 26 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.0991,15.32,68.67,124.39,1.6,Low,29921.84
127537,Reliance Fixed Horizon Fund - XXV - Series 26 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.0241,22.86,68.01,73.28,0.96,High,26633.07
127542,Reliance Fixed Horizon Fund - XXV - Series 27 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,16.82,11.04,31.36,2.16,Moderate,587.02
127541,Reliance Fixed Horizon Fund - XXV - Series 27 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.2798,25.7,8.87,11.84,0.54,High,10787.0
127543,Reliance Fixed Horizon Fund - XXV - Series 27 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,32.43,21.01,89.62,0.99,Low,34729.04
127540,Reliance Fixed Horizon Fund - XXV - Series 27 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.1195,30.8,21.51,22.02,1.65,Very High,8049.22
127545,Reliance Fixed Horizon Fund - XXV - Series 28 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,26.82,33.47,131.91,0.77,Very High,3684.34
127547,Reliance Fixed Horizon Fund - XXV - Series 28 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.2678,8.94,46.16,37.43,1.61,Moderate,3196.94
127544,Reliance Fixed Horizon Fund - XXV - Series 28 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,21.13,58.21,96.26,0.95,Moderate,18185.26
127546,Reliance Fixed Horizon Fund - XXV - Series 28 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.1798,32.78,13.25,105.48,1.73,Very High,6675.97
125359,Reliance Fixed Horizon Fund - XXV - Series 3  - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,2.71,20.58,123.63,1.12,Moderate,4137.98
125358,Reliance Fixed Horizon Fund - XXV - Series 3 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,14.34,68.18,116.33,0.52,High,6454.89
125357,Reliance Fixed Horizon Fund - XXV - Series 3 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.5394,12.67,72.48,126.55,0.83,High,34476.86
125356,Reliance Fixed Horizon Fund - XXV - Series 3 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,13.4468,18.97,10.87,88.52,0.68,Very High,34663.5
127734,Reliance Fixed Horizon Fund - XXV - Series 30 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,-1.47,44.97,123.43,1.12,High,3446.65
127735,Reliance Fixed Horizon Fund - XXV - Series 30 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.1942,5.43,41.62,121.78,0.13,Very High,30112.24
127733,Reliance Fixed Horizon Fund - XXV - Series 30 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,16.23,51.76,149.58,1.63,High,1575.31
127732,Reliance Fixed Horizon Fund - XXV - Series 30 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,14.015,-5.15,13.15,77.57,1.84,Moderate,46628.17
127844,Reliance Fixed Horizon Fund - XXV - Series 31 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9815,33.58,61.66,49.61,0.82,Moderate,18645.77
127841,Reliance Fixed Horizon Fund - XXV - Series 31 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,14.52,29.07,53.25,2.08,High,42241.14
127843,Reliance Fixed Horizon Fund - XXV - Series 31 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9373,14.24,7.42,109.48,0.56,High,49642.17
128181,Reliance Fixed Horizon Fund - XXV - Series 32 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9565,10.11,60.1,29.56,1.68,Moderate,17178.56
128180,Reliance Fixed Horizon Fund - XXV - Series 32 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9162,24.08,18.16,27.96,2.03,Low,36739.37
128185,Reliance Fixed Horizon Fund - XXV - Series 33 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.904,20.28,74.37,15.43,1.64,Moderate,7180.1
128184,Reliance Fixed Horizon Fund - XXV - Series 33 - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,22.74,72.57,30.5,1.42,Moderate,5867.39
128183,Reliance Fixed Horizon Fund - XXV - Series 33 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.864,24.47,52.11,44.03,1.47,Low,41216.31
128199,Reliance Fixed Horizon Fund - XXV - Series 34 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.9303,-8.2,46.19,67.74,1.58,Moderate,28531.89
128198,Reliance Fixed Horizon Fund - XXV - Series 34 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8897,17.33,18.52,30.84,1.4,Moderate,29311.4
128320,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,19.19,36.11,63.05,1.28,Low,4846.75
128318,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,15.6265,8.42,64.29,138.87,1.47,High,47044.06
128317,Reliance Fixed Horizon Fund - XXV - Series 35- Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,25.69,39.13,21.83,1.98,Low,25441.22
128319,Reliance Fixed Horizon Fund - XXV - Series 35- Growth Option,Nippon India Mutual Fund,Close Ended Schemes,15.2705,4.81,40.81,42.42,0.82,Moderate,46192.3
125392,Reliance Fixed Horizon Fund - XXV - Series 4 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,31.22,13.02,143.21,1.53,Very High,5608.55
125390,Reliance Fixed Horizon Fund - XXV - Series 4 - Direct Plan - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8731,24.86,34.97,56.12,0.73,Moderate,32156.73
125393,Reliance Fixed Horizon Fund - XXV - Series 4 - Growth Option,Nippon India Mutual Fund,Close Ended Schemes,12.8138,26.63,45.42,17.95,0.93,Very High,973.02
125530,Reliance Fixed Horizon Fund - XXV - Series 6 - Direct Plan - Dividend Payout Option,Nippon India Mutual Fund,Close Ended Schemes,10.0,9.76,5.62,144.63,0.97,Low,31396.08
